CooperatorCode,SurveyID,SurveyStatusID,RegionID,HexagonName,State,BirdPtID,PointID,NP,NWR,NWR_Comp,SMI_Unit,Rest_Unit,ContSite,Date,Time,SHARPTide,LowMarshCC,HighMarshCC,SaltMarshTBorderCC,BrackishTBorderCC,InvasivesCC,PannesChannelsCC,UplandCC,Wrack,OpenWater,DeadSnags,DomSp1,Sp1Percent,DomSp2,Sp2Percent,DomSp3,Sp3Percent,DomSp4,Sp4Percent,DomSp5,Sp5Percent,DomSp6,Sp6Percent,DomSp7,Sp7Percent,DomSp8,Sp8Percent,DomSp9,Sp9Percent,DomSp10,Sp10Percent,ObserverInitials,Comments,IsSMI,IsSMI_pilot,IsUSFWS_h,IsSHARP,IsOther_h,IsRest,IsControl,IsKIRA,IsNPS,IsDemo,IsExclosure,IsNBI,IsCNC,IsRapidDemo,IsDNRECSurvey
SHARP,1244,0,1,32213,ME,32213_p6,116,NA,NA,NA,NA,NA,NA,7/16/2011,6:50:00,Low,0,3,0.5,0,0,0,5,0,4,0,Spartina patens,20,Juncus gerardii,4,Spartina alterniflora-short,1,Solidago sempervirens,1,NA,,NA,,NA,,NA,,NA,,NA,,CAW,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,1245,0,1,200024,ME,200024_p1,117,NA,NA,NA,NA,NA,NA,7/16/2011,9:36:00,Low/Rising,0,3,0.5,0,0,2,6,0,0,0,Spartina patens,20,Juncus gerardii,3,Spartina alterniflora-short,1,Limonium carolinianum,1,NA,,NA,,NA,,NA,,NA,,NA,,CAW,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,1246,0,1,33781,ME,33781_p7,118,NA,NA,NA,NA,NA,NA,7/11/2011,7:40:00,High/Rising,2,3,0.5,0,0,0,5,1,4,1,Spartina alterniflora-tall,7,Spartina patens,10,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,LNF,coniferous forest,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,1247,0,1,25541,ME,25541_p4,119,NA,NA,NA,NA,NA,NA,7/19/2011,10:10:00,Low/Rising,3,3,0.5,0,0,0,4,0,3,0,Spartina alterniflora-tall,25,Spartina alterniflora-short,10,Spartina patens,3,Limonium carolinianum,1,NA,,NA,,NA,,NA,,NA,,NA,,MDC,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,1248,0,1,201593,ME,201593_p7,120,NA,NA,NA,NA,NA,NA,7/15/2011,10:04:00,High/Rising,4,3,0.5,0,0,0,3,0,5,2,Spartina alterniflora-tall,30,Spartina patens,8,Juncus gerardii,5,NA,,NA,,NA,,NA,,NA,,NA,,NA,,LNF,I standing 1 fallen,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,1249,0,1,28285,ME,28285_p6,121,NA,NA,NA,NA,NA,NA,7/11/2011,9:16:00,High,0,3,1,0,0,1,4,0,4,0,Spartina patens,12,Spartina alterniflora-short,5,Juncus gerardii,3,Limonium carolinianum,1,NA,,NA,,NA,,NA,,NA,,NA,,CAW,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,1250,0,1,192567,ME,192567_p7,122,NA,MSH,NA,Hallowell Island,NA,NA,7/21/2011,8:08:00,High/Falling,0,3,1,0,0,0.5,3,0.5,4,1,Spartina patens,20,Juncus gerardii,5,Solidago sempervirens,5,NA,,NA,,NA,,NA,,NA,,NA,,NA,,CAW,,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,1251,0,1,200024,ME,200024_p2,123,NA,NA,NA,NA,NA,NA,7/17/2011,5:37:00,Low/Falling,0,3,1,0,0,1,5,0,0,0,Spartina patens,25,Spartina alterniflora-short,5,Juncus gerardii,5,Solidago sempervirens,5,NA,,NA,,NA,,NA,,NA,,NA,,CAW,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,1252,0,1,35351,ME,35351_p10,124,NA,NA,NA,NA,NA,NA,7/7/2011,7:35:00,High/Falling,3,3,1,0,0,0,3,1,3,1,Spartina alterniflora-tall,15,Spartina patens,5,Spartina alterniflora-short,10,Juncus gerardii,5,NA,,NA,,NA,,NA,,NA,,NA,,LNF,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,1253,0,1,202770,ME,202770_p9,125,NA,NA,NA,NA,NA,NA,7/8/2011,8:48:00,Low/Falling,3,3,1,0,0,0,5,0,3,2,Spartina alterniflora-tall,15,Spartina patens,15,Juncus gerardii,8,NA,,NA,,NA,,NA,,NA,,NA,,NA,,LNF,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,1254,0,1,34173,ME,34173_p5,126,NA,NA,NA,NA,NA,NA,7/7/2011,10:58:00,Low/Rising,3,3,1,0,0,0,4,0.5,3,1,Spartina alterniflora-tall,18,Spartina patens,10,Juncus gerardii,10,NA,,NA,,NA,,NA,,NA,,NA,,NA,,LNF,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,1255,0,1,35351,ME,35351_p3,127,NA,NA,NA,NA,NA,NA,7/7/2011,6:06:00,High/Falling,3,3,1,0,0,0,4,0.5,3,1,Spartina alterniflora-tall,20,Spartina patens,20,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,LNF,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,1256,0,1,25541,ME,25541_p5,128,NA,NA,NA,NA,NA,NA,7/19/2011,7:06:00,Low/Falling,3,3,1,0,0,0,4,0,4,14,Spartina alterniflora-tall,11,Spartina patens,10,Juncus gerardii,5,Spartina pectinata,2,NA,,NA,,NA,,NA,,NA,,NA,,MDC,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,1257,0,1,25541,ME,25541_p2,129,NA,NA,NA,NA,NA,NA,7/19/2011,9:15:00,Low,3,3,1,0,0,0,3,0,2,0,Spartina patens,20,Spartina alterniflora-tall,20,Spartina alterniflora-short,3,Spartina pectinata,2,NA,,NA,,NA,,NA,,NA,,NA,,MDC,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,1258,0,1,201593,ME,201593_p2,130,NA,NA,NA,NA,NA,NA,7/15/2011,8:44:00,Low/Rising,4,3,1,0,0,2,4,0.5,0,2,Spartina alterniflora-tall,45,Spartina patens,15,Juncus gerardii,5,Solidago sempervirens,4,NA,,NA,,NA,,NA,,NA,,NA,,LNF,I standing 1 fallen,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,1259,0,1,201200,ME,201200_p1,131,NA,NA,NA,NA,NA,NA,7/14/2011,8:42:00,Low/Rising,4,3,1,0,0,0,4,0.5,3,0,Spartina alterniflora-tall,38,Juncus gerardii,5,Spartina patens,15,NA,,NA,,NA,,NA,,NA,,NA,,NA,,LNF,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,1260,0,1,33781,ME,33781_p3,132,NA,NA,NA,NA,NA,NA,7/10/2011,5:17:00,Low/Rising,4,3,1,0,0,2,3,0,4,0,Spartina alterniflora-tall,45,Spartina patens,15,Juncus gerardii,10,NA,,NA,,NA,,NA,,NA,,NA,,NA,,LNF,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,1261,0,1,29071,ME,29071_p3,133,NA,NA,NA,NA,NA,NA,7/10/2011,9:23:00,High/Falling,0.5,3,1,1,0,1,5,0,0,0,Spartina patens,10,Spartina alterniflora-short,5,Juncus gerardii,5,Typha latifolia,1,NA,,NA,,NA,,NA,,NA,,NA,,CAW,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,1262,0,1,34173,ME,34173_p9,134,NA,NA,NA,NA,NA,NA,7/7/2011,9:45:00,Low/Falling,3,3,1,1,0,0,4,2,3,2,Spartina alterniflora-tall,15,Juncus gerardii,10,Typha angustifolia,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,LNF,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,1263,0,1,201986,ME,201986_p6,135,NA,NA,NA,NA,NA,NA,7/16/2011,7:43:00,Low/Rising,2,3,1,2,0,0,4,1,4,0,Spartina alterniflora-tall,7,Distichlis spicata,10,Spartina alterniflora-short,5,Typha angustifolia,4,Bolboschoenus robustus,3,NA,,NA,,NA,,NA,,NA,,LNF,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,1264,0,1,195316,ME,195316_p3,136,NA,NA,NA,NA,NA,NA,7/19/2011,9:38:00,Low,3,3,2,0,0,0,3,1,3,0,Spartina alterniflora-tall,25,Bolboschoenus robustus,15,Juncus gerardii,5,Solidago sempervirens,6,NA,,NA,,NA,,NA,,NA,,NA,,JKG,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,1265,0,1,25541,ME,25541_p7,137,NA,NA,NA,NA,NA,NA,7/19/2011,8:42:00,Low,4,3,2,0,0.5,0,4,0,1,2,Spartina alterniflora-tall,40,Spartina patens,10,Juncus gerardii,10,Spartina pectinata,7,NA,,NA,,NA,,NA,,NA,,NA,,MDC,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,1266,0,1,200415,ME,200415_HHO163,138,NA,NA,NA,NA,NA,NA,7/21/2011,7:25:00,Low/Falling,5,3,2,0,0,0,3,0,0,0,Spartina alterniflora-tall,45,Spartina patens,20,Schoenoplectus americanus,7,Juncus gerardii,3,NA,,NA,,NA,,NA,,NA,,NA,,MDC,,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N
SHARP,1267,0,1,34173,ME,34173_p4,139,NA,NA,NA,NA,NA,NA,7/8/2011,7:29:00,High/Falling,4,3,3,0,0,2,3,2,0,4,Spartina alterniflora-tall,30,Spartina patens,10,Juncus gerardii,15,Solidago sempervirens,5,NA,,NA,,NA,,NA,,NA,,NA,,LNF,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,1268,0,1,197277,ME,197277_p4,140,NA,NA,NA,NA,NA,NA,6/28/2011,9:25:00,High/Rising,0,3,4,0,0,0,3,0,1,1,Spartina alterniflora-short,80,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,MEP,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,1269,0,1,194531,ME,194531_HHO043,141,NA,NA,NA,NA,NA,NA,7/20/2011,6:27:00,High/Falling,0,4,0,0,0,3,4,0,4,2,Spartina patens,25,Juncus gerardii,25,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,CAW,,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N
SHARP,1270,0,1,194531,ME,194531_HHO045,142,NA,NA,NA,NA,NA,NA,7/20/2011,5:31:00,High/Falling,0,4,0,0,0,0,0,0,4,0,Spartina patens,25,Prunus maritima,15,Limonium carolinianum,10,NA,,NA,,NA,,NA,,NA,,NA,,NA,,CAW,,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N
SHARP,1271,0,1,31427,ME,31427_HHO153,143,NA,NA,NA,NA,NA,NA,7/17/2011,8:47:00,Low/Rising,0,4,0,0,0,4,0,0,0,5,Spartina alterniflora-short,30,Juncus gerardii,5,Spartina alterniflora-short,5,NA,,NA,,NA,,NA,,NA,,NA,,NA,,CAW,,N,N,N,Y,Y,N,N,N,N,N,N,N,N,Y,N
SHARP,1272,0,1,31427,ME,31427_p1,144,NA,NA,NA,NA,NA,NA,7/17/2011,6:35:00,Low/Falling,0,4,0,0,0,0,3,0,4,0,Spartina patens,30,Juncus gerardii,10,Spartina alterniflora-short,5,NA,,NA,,NA,,NA,,NA,,NA,,NA,,CAW,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,1273,0,1,31427,ME,31427_p4,145,NA,NA,NA,NA,NA,NA,7/17/2011,7:08:00,Low/Falling,0,4,0,0,0,3,0,0,4,0,Spartina patens,30,Juncus gerardii,5,Spartina alterniflora-short,5,NA,,NA,,NA,,NA,,NA,,NA,,NA,,CAW,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,1274,0,1,194531,ME,194531_p2,146,NA,NA,NA,NA,NA,NA,7/20/2011,8:12:00,Low/Falling,0,4,0,0,0,2,5,0,0,0,Spartina patens,30,Juncus gerardii,10,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,CAW,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,1275,0,1,200417,ME,200417_HHO160,147,NA,NA,NA,NA,NA,NA,7/15/2011,5:33:00,Low,0,4,0,0,0,2,2,0,4,0,Juncus gerardii,30,Spartina alterniflora-short,10,Spartina patens,5,NA,,NA,,NA,,NA,,NA,,NA,,NA,,CAW,,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N
SHARP,1276,0,1,31427,ME,31427_p3,148,NA,NA,NA,NA,NA,NA,7/17/2011,7:57:00,Low,0,4,0,0,0,1,4,0,0,1,Spartina patens,35,Juncus gerardii,5,Spartina alterniflora-short,5,Distichlis spicata,5,NA,,NA,,NA,,NA,,NA,,NA,,CAW,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,1277,0,1,29467,ME,29467_HHO147,149,NA,NA,NA,NA,NA,NA,6/28/2011,6:00:00,Low,0,4,0,0,0,3,2,0,0,0,Spartina patens,0,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,MEP,,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N
SHARP,1278,0,1,192568,ME,192568_p8,150,NA,NA,NA,NA,NA,NA,7/20/2011,9:39:00,Low,1,4,0,0,0,0,3,0,3,1,Spartina patens,25,Spartina alterniflora-tall,5,Spartina alterniflora-short,5,Juncus gerardii,5,NA,,NA,,NA,,NA,,NA,,NA,,CAW,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,1279,0,1,192568,ME,192568_HHO008,151,NA,NA,NA,NA,NA,NA,7/21/2011,5:27:00,High,1,4,0,0,0,1,3,0,0,4,Juncus gerardii,30,Spartina patens,10,Spartina alterniflora-short,5,Spartina alterniflora-tall,5,NA,,NA,,NA,,NA,,NA,,NA,,CAW,,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N
SHARP,1280,0,1,197277,ME,197277_p2,152,NA,NA,NA,NA,NA,NA,7/10/2011,9:10:00,High/Falling,1,4,0,0,0,1,2,0,3,1,Spartina patens,80,Tripleurospermum maritimum,10,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,MEP,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,1281,0,1,192567,ME,192567_p1,153,NA,NA,NA,NA,NA,NA,7/21/2011,5:43:00,High/Falling,2,4,0,0,0,0,1,0,5,0,Spartina alterniflora-tall,10,Bolboschoenus robustus,15,Juncus gerardii,15,Spartina patens,5,NA,,NA,,NA,,NA,,NA,,NA,,JKG,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,1282,0,1,193745,ME,193745_HHO024,154,NA,NA,NA,NA,NA,NA,7/20/2011,7:10:00,Low/Falling,3,4,0,0,0,2,3,0,3,0,Spartina alterniflora-tall,25,Juncus gerardii,20,Spartina patens,5,Spartina alterniflora-short,5,NA,,NA,,NA,,NA,,NA,,NA,,JKG,,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N
SHARP,1283,0,1,35351,ME,35351_p9,155,NA,NA,NA,NA,NA,NA,7/7/2011,6:24:00,High/Falling,3,4,0,0,0,0,4,0.5,4,0,Spartina alterniflora-tall,15,Spartina patens,10,Distichlis spicata,5,Spartina alterniflora-short,25,NA,,NA,,NA,,NA,,NA,,NA,,LNF,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,1284,0,1,203555,ME,203555_p1,156,NA,NA,NA,NA,NA,NA,7/7/2011,8:35:00,Low/Falling,3,4,0,0,0,0,4,2,4,0,Spartina alterniflora-tall,15,Spartina patens,30,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,LNF,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,1285,0,1,200415,ME,200415_p4,157,NA,NA,NA,NA,NA,NA,7/21/2011,7:45:00,Low/Falling,3,4,0,0,0.5,0,4,0.5,1,0,Spartina alterniflora-tall,20,Spartina patens,15,Juncus gerardii,15,Spartina alterniflora-short,5,NA,,NA,,NA,,NA,,NA,,NA,,MDC,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,1286,0,1,202772,ME,202772_HHO241,158,NA,NA,NA,NA,NA,NA,7/13/2011,8:49:00,Low/Rising,4,4,0,0,0,1,0,0,4,0,Spartina alterniflora-tall,40,Spartina alterniflora-short,20,Juncus gerardii,5,Distichlis spicata,10,NA,,NA,,NA,,NA,,NA,,NA,,LNF,,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N
SHARP,1287,0,1,196886,ME,196886_p2,159,NA,NA,NA,NA,NA,NA,7/10/2011,7:45:00,High,0,4,0,0.5,0,3,3,0,0,15,Spartina patens,70,Juncus gerardii,25,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,MEP,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,1288,0,1,28285,ME,28285_p2,160,NA,NA,NA,NA,NA,NA,7/11/2011,8:16:00,High,0,4,0,1,0,2,5,0,0,0,Spartina patens,25,Spartina alterniflora-short,10,Juncus gerardii,10,Typha latifolia,1,NA,,NA,,NA,,NA,,NA,,NA,,CAW,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,1289,0,1,196493,ME,196493_p2,161,NA,NA,NA,NA,NA,NA,7/17/2011,7:55:00,Low,1,4,0,2,0,3,4,0,0,0,Spartina patens,30,Spartina alterniflora-short,10,Spartina pectinata,6,Spartina alterniflora-tall,1,NA,,NA,,NA,,NA,,NA,,NA,,MDC,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,1290,0,1,29071,ME,29071_p1,162,NA,NA,NA,NA,NA,NA,7/11/2011,6:54:00,High/Rising,0,4,0,3,0,2,2,0,0,0,Spartina alterniflora-short,30,Typha latifolia,15,Spartina patens,10,Juncus gerardii,5,NA,,NA,,NA,,NA,,NA,,NA,,CAW,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,1291,0,1,34175,ME,34175_p8,163,NA,NA,NA,NA,NA,NA,7/13/2011,5:19:00,Low/Rising,4,4,0,3,0,0,3,0,4,1,Spartina alterniflora-tall,30,Spartina patens,15,Juncus gerardii,15,Bolboschoenus robustus,13,NA,,NA,,NA,,NA,,NA,,NA,,LNF,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,1292,0,1,25933,ME,25933_p4,164,NA,NA,NA,NA,NA,NA,7/19/2011,9:49:00,Low/Rising,0,4,0,4,0,0,2,0,2,0,Spartina patens,40,Typha angustifolia,40,Juncus gerardii,5,NA,,NA,,NA,,NA,,NA,,NA,,NA,,CAW,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,1293,0,1,33781,ME,33781_p10,165,NA,NA,NA,NA,NA,NA,7/10/2011,9:59:00,Low/Falling,2,4,0,4,0,0,0,0,3,1,Spartina alterniflora-tall,8,Spartina patens,20,Juncus gerardii,10,Typha angustifolia,40,NA,,NA,,NA,,NA,,NA,,NA,,LNF,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,1294,0,1,33782,ME,33782_HHO214,166,NA,NA,NA,NA,NA,NA,7/12/2011,8:45:00,Low/Rising,3,4,0,4,0,2,0,1,0,0,Spartina alterniflora-tall,15,Spartina patens,15,Spartina alterniflora-short,10,Juncus gerardii,5,Bolboschoenus robustus,35,NA,,NA,,NA,,NA,,NA,,LNF,,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N
SHARP,1295,0,1,32213,ME,32213_p2,167,NA,NA,NA,NA,NA,NA,7/16/2011,7:56:00,Low/Rising,0,4,0.5,0,0,1,5,0,0,0,Spartina patens,30,Juncus gerardii,10,Spartina alterniflora-short,5,Solidago sempervirens,1,NA,,NA,,NA,,NA,,NA,,NA,,CAW,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,1296,0,1,32213,ME,32213_p9,168,NA,NA,NA,NA,NA,NA,7/16/2011,7:12:00,Low,0,4,0.5,0,0,3,3,0,4,0,Spartina patens,35,Juncus gerardii,10,Spartina alterniflora-short,5,Solidago sempervirens,1,NA,,NA,,NA,,NA,,NA,,NA,,CAW,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,1297,0,1,25541,ME,25541_p9,169,NA,NA,NA,NA,NA,NA,7/19/2011,5:55:00,Low/Falling,0.5,4,0.5,0,0,0,4,0,4,0,Spartina patens,15,Juncus gerardii,15,Spartina alterniflora-short,3,Solidago sempervirens,3,NA,,NA,,NA,,NA,,NA,,NA,,MDC,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,1298,0,1,25933,ME,25933_p1,170,NA,NA,NA,NA,NA,NA,7/19/2011,7:33:00,Low/Falling,2,4,0.5,0,0,0,0,0,4,1,Spartina patens,40,Spartina alterniflora-tall,10,Spartina alterniflora-short,5,Juncus gerardii,5,NA,,NA,,NA,,NA,,NA,,NA,,CAW,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,1299,0,1,195316,ME,195316_p8,171,NA,NA,NA,NA,NA,NA,7/19/2011,8:35:00,Low,4,4,0.5,0,0,1,4,0,0,0,Spartina alterniflora-tall,30,Solidago sempervirens,5,Juncus gerardii,15,Spartina alterniflora-short,10,NA,,NA,,NA,,NA,,NA,,NA,,JKG,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,1300,0,1,26718,ME,26718_p1,172,NA,NA,NA,NA,NA,NA,7/18/2011,5:30:00,Low/Falling,2,4,0.5,2,0,0,4,0,1,0,Juncus gerardii,20,Spartina alterniflora-tall,10,Spartina patens,5,Spartina alterniflora-tall,2,NA,,NA,,NA,,NA,,NA,,NA,,MDC,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,1301,0,1,192568,ME,192568_p4,173,NA,NA,NA,NA,NA,NA,7/20/2011,9:11:00,Low,0,4,1,0,0,0,4,0,4,0,Spartina patens,20,Spartina alterniflora-short,10,Juncus gerardii,5,Solidago sempervirens,1,NA,,NA,,NA,,NA,,NA,,NA,,CAW,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,1302,0,1,200024,ME,200024_HHO151,174,NA,NA,NA,NA,NA,NA,7/17/2011,9:08:00,Low/Rising,0,4,1,0,0,4,3,0,0,0,Spartina patens,30,Juncus gerardii,15,Spartina alterniflora-short,5,Solidago sempervirens,3,NA,,NA,,NA,,NA,,NA,,NA,,CAW,,N,N,N,Y,Y,N,N,N,N,N,N,N,N,Y,N
SHARP,1303,0,1,31427,ME,31427_p5,175,NA,NA,NA,NA,NA,NA,7/17/2011,7:38:00,Low,0,4,1,0,0,0,3,0,4,0,Spartina patens,30,Spartina alterniflora-short,5,Juncus gerardii,5,Solidago sempervirens,5,NA,,NA,,NA,,NA,,NA,,NA,,CAW,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,1304,0,1,25541,ME,25541_p8,176,NA,NA,NA,NA,NA,NA,7/19/2011,5:30:00,Low/Falling,0,4,1,0,0,0,4,0,0,1,Juncus gerardii,30,Solidago sempervirens,3,Puccinellia maritima,2,Plantago maritima,1,NA,,NA,,NA,,NA,,NA,,NA,,MDC,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,1305,0,1,34175,ME,34175_p4,177,NA,NA,NA,NA,NA,NA,7/14/2011,7:48:00,Low/Rising,1,4,1,0,4,0.5,4,0.5,0,0,Spartina alterniflora-tall,5,Spartina patens,8,Juncus gerardii,25,Morella pensylvanica,3,Phragmites australis,40,NA,,NA,,NA,,NA,,NA,,LNF,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,1306,0,1,34175,ME,34175_p2,178,NA,NA,NA,NA,NA,NA,7/14/2011,5:18:00,Low/Rising,1,4,1,0,0,0,5,0,0,1,Spartina patens,15,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,LNF,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,1307,0,1,25933,ME,25933_p6,179,NA,NA,NA,NA,NA,NA,7/19/2011,8:12:00,Low/Falling,2,4,1,0,0,0,4,0.5,4,2,Spartina alterniflora-short,35,Spartina alterniflora-tall,10,Spartina patens,5,Distichlis spicata,5,NA,,NA,,NA,,NA,,NA,,NA,,CAW,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,1308,0,1,202770,ME,202770_p11,180,NA,NA,NA,NA,NA,NA,7/8/2011,9:46:00,Low/Falling,2,4,1,0,0,0,4,0.5,4,1,Spartina alterniflora-tall,10,Spartina patens,35,Juncus gerardii,15,NA,,NA,,NA,,NA,,NA,,NA,,NA,,LNF,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,1309,0,1,195316,ME,195316_p7,181,NA,NA,NA,NA,NA,NA,7/19/2011,6:30:00,Low,3,4,1,0,0,1,3,0,0,0,Spartina alterniflora-tall,15,Juncus gerardii,30,Limonium carolinianum,5,Distichlis spicata,5,NA,,NA,,NA,,NA,,NA,,NA,,JKG,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,1310,0,1,34173,ME,34173_p8,182,NA,NA,NA,NA,NA,NA,7/8/2011,7:07:00,High/Falling,3,4,1,0,0,2,4,0,0,4,Spartina alterniflora-tall,15,Distichlis spicata,35,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,LNF,"2 fallen, forest mostly coniferous",N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,1311,0,1,202770,ME,202770_p10,183,NA,NA,NA,NA,NA,NA,7/10/2011,7:57:00,High/Falling,3,4,1,0,0,0,4,0.5,2,1,Spartina alterniflora-tall,20,Distichlis spicata,10,Juncus gerardii,5,Spartina alterniflora-short,25,NA,,NA,,NA,,NA,,NA,,NA,,LNF,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,1312,0,1,201593,ME,201593_p3,184,NA,NA,NA,NA,NA,NA,7/15/2011,8:17:00,Low/Rising,3,4,1,0,0,0,4,1,3,0,Spartina alterniflora-tall,25,Juncus gerardii,15,Spartina patens,15,Solidago sempervirens,5,NA,,NA,,NA,,NA,,NA,,NA,,LNF,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,1313,0,1,23971,ME,23971_p10,185,NA,NA,NA,NA,NA,NA,7/20/2011,10:59:00,Low,4,4,1,0,0,2,4,0.5,0,0,Spartina alterniflora-tall,40,Distichlis spicata,0,Spartina patens,0,Solidago sempervirens,4,NA,,NA,,NA,,NA,,NA,,NA,,JKG,D. spicata and S. patens have no percentages.,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,1314,0,1,34173,ME,34173_p7,186,NA,NA,NA,NA,NA,NA,7/8/2011,5:20:00,High/Falling,4,4,1,0,0,0,2,0.5,3,4,Spartina alterniflora-tall,35,Juncus gerardii,7,Spartina patens,25,Spartina alterniflora-short,5,NA,,NA,,NA,,NA,,NA,,NA,,LNF,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,1315,0,1,196493,ME,196493_p1,187,NA,NA,NA,NA,NA,NA,7/17/2011,8:11:00,Low,4,4,1,0,0,1,1,0,0,4,Spartina alterniflora-tall,35,Spartina patens,25,Spartina alterniflora-short,7,Limonium carolinianum,1,NA,,NA,,NA,,NA,,NA,,NA,,MDC,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
